Avail,Player,MLB,Eligible,Rank
W ( 4/15),Conor Larkin RP | TOR,M,RP,9999
W ( 4/15),Will Schomberg SP | MIA,M,SP,9999
W ( 4/15),Vince Vannelle RP | CHW,M,RP,9999
W ( 4/15),Frank Duncan SP | COL,M,SP,9999
W ( 4/15),Yeuris Jimenez RP | WAS,M,RP,9999
W ( 4/15),Anthony DeSclafani SP | MIN,A,SP,9999
W ( 4/15),Diomar Lopez RP | CIN,M,RP,9999
W ( 4/15),John O'Reilly RP | PIT,M,RP,9999
W ( 4/15),Janson Junk RP | MIA,M,RP,9999
W ( 4/15),Justin Thomas RP | WAS,M,RP,9999
W ( 4/15),Spencer Herrmann RP | SEA,M,RP,9999
W ( 4/15),Braden Zarbnisky RP | PHI,M,RP,9999
W ( 4/15),Ricardo Pinto RP | PHI,M,RP,9999
W ( 4/15),Brad Allen RP | TOR,M,RP,9999
W ( 4/15),Codi Heuer RP | TEX,M,RP,9999
W ( 4/15),Brandon Williamson SP | CIN ,IL,SP,9999
W ( 4/15),Tim Shibuya RP | LAD,M,RP,9999
W ( 4/15),Mitchell Kilkenny SP | COL,M,SP,9999
W ( 4/15),Nick Additon SP | BAL,M,SP,9999
W ( 4/15),Junior Santos SP | WAS,M,SP,9999
W ( 4/15),James Karinchak RP | CHW,M,RP,9999
W ( 4/15),Ryan Jensen SP | MIN,M,SP,9999
W ( 4/15),Will Bednar RP | SF,M,RP,9999
W ( 4/15),Frankie Mozzicato SP | KC,M,SP,9999
W ( 4/15),Shane Broyles RP | COL,M,RP,9999
W ( 4/15),Paul Smyth RP | ARI,M,RP,9999
W ( 4/15),Ethan Lindow SP | PHI,M,SP,9999
W ( 4/15),Duque Hebbert RP | DET,M,RP,9999
W ( 4/15),Jack Weisenburger RP | ATH,M,RP,9999
W ( 4/15),Bryan Shaw RP | CIN,M,RP,9999
W ( 4/15),Brock Huntzinger RP | COL,M,RP,9999
W ( 4/15),Sam Benschoter RP | CIN,M,RP,9999
W ( 4/15),Jeremy Walker RP | PHI,M,RP,9999
W ( 4/15),Nolan Kingham SP | ATL,A,SP,9999
W ( 4/15),Jose Lopez RP | TB,M,RP,9999
W ( 4/15),"Slade Cecconi RP,SP | CLE ",IL,"RP,SP",9999
W ( 4/15),Peyton Alford RP | SEA,M,RP,9999
W ( 4/15),Trey Gibson SP | BAL,M,SP,9999
Centreville Blue Sox,Connor Phillips SP | CIN ,M,SP,9999
East Carolina Bucs,Brayan Bello SP | BOS ,IL,SP,9999
W ( 4/15),Zack Greinke SP | KC,A,SP,9999
W ( 4/15),Aaron Ochsenbein RP | LAD,M,RP,9999
W ( 4/15),John Doxakis SP | TB,M,SP,9999
W ( 4/15),Jasseel De La Cruz SP | ATH,M,SP,9999
W ( 4/15),Tyler Thomas RP | LAA,M,RP,9999
W ( 4/15),Juan Mota RP | CLE,M,RP,9999
W ( 4/15),Kade Strowd RP | BAL,M,RP,9999
W ( 4/15),Austin Brice RP | PHI,M,RP,9999
W ( 4/15),Austin Briggs RP | ATH,M,RP,9999
W ( 4/15),John Stilson SP | PIT,M,SP,9999
Centreville Blue Sox,Emmet Sheehan SP | LAD ,IL,SP,9999
W ( 4/15),Carlos Hiraldo RP | HOU,M,RP,9999
W ( 4/15),Peter Heubeck SP | LAD,M,SP,9999
W ( 4/15),Alan Busenitz RP | CIN,M,RP,9999
Northern Virginia River Rats,Hagen Smith SP | CHW,M,SP,9999
W ( 4/15),William Corcoran SP | ARI,M,SP,9999
W ( 4/15),Spencer Patton RP | ATH,A,RP,9999
W ( 4/15),Zach Bryant RP | BOS,M,RP,9999
W ( 4/15),Jack Labosky RP | TB,M,RP,9999
W ( 4/15),Ryan Atkinson SP | ARI,M,SP,9999
W ( 4/15),Holden Laws RP | SEA,M,RP,9999
W ( 4/15),T.J. Weir RP | SD,M,RP,9999
W ( 4/15),Brandon Koch RP | MIN,M,RP,9999
W ( 4/15),Jon Perrin SP | MIL,M,SP,9999
W ( 4/15),Andrew Politi RP | BOS,M,RP,9999
W ( 4/15),Seth Martinez RP | MIA,A,RP,9999
South Carolina Ballcocks,Yu Darvish SP | SD ,IL,SP,9999
W ( 4/15),Khal Stephen SP | TOR ,M,SP,9999
W ( 4/15),Brian Moran RP | ATL,M,RP,9999
W ( 4/15),Samuel Reyes RP | CHC,M,RP,9999
W ( 4/15),Trevor Kuncl RP | CIN,M,RP,9999
W ( 4/15),Ofelky Peralta SP | BAL,M,SP,9999
W ( 4/15),Graham Spraker RP | TB,M,RP,9999
W ( 4/15),Daniel Gonzalez RP | BOS,M,RP,9999
W ( 4/15),Corbin Martin RP | BAL,M,RP,9999
W ( 4/15),El'Hajj Muhammad RP | CHW,M,RP,9999
W ( 4/15),Jacob Steinmetz SP | ARI,M,SP,9999
W ( 4/15),Chris Vallimont RP | CLE,M,RP,9999
Centreville Blue Sox,Tink Hence SP | STL ,M,SP,9999
W ( 4/15),James Dykstra RP | TEX,M,RP,9999
W ( 4/15),Jacob Waguespack RP | TB,M,RP,9999
W ( 4/15),Jordan DiValerio RP | BOS,M,RP,9999
W ( 4/15),Khristian Curtis SP | PIT,M,SP,9999
W ( 4/15),Jesus Pirela RP | TEX,M,RP,9999
W ( 4/15),Adam Lau RP | BOS,M,RP,9999
W ( 4/15),Kyle Hurt RP | LAD ,IL,RP,9999
W ( 4/15),Moises Gomez RP | MIL,M,RP,9999
W ( 4/15),Reiver Sanmartin RP | CIN,M,RP,9999
W ( 4/15),D.J. Brown RP | CLE,M,RP,9999
W ( 4/15),Richard Gallardo RP | CHC,M,RP,9999
W ( 4/15),Geronimo Franzua RP | PIT,M,RP,9999
W ( 4/15),Jeff Ibarra RP | SD,M,RP,9999
W ( 4/15),Tyler Stuart SP | WAS ,M,SP,9999
W ( 4/15),Alex Clemmey SP | WAS,M,SP,9999
W ( 4/15),Keynan Middleton RP | STL,A,RP,9999
W ( 4/15),Ricky Tiedemann SP | TOR ,M,SP,9999
W ( 4/15),Brendan McKay SP | TB,M,SP,9999
W ( 4/15),Manuel Castro RP | SD,M,RP,9999
W ( 4/15),Alex Klonowski RP | LAA,M,RP,9999
W ( 4/15),Parker Messick SP | CLE,M,SP,9999
W ( 4/15),Kyle Young SP | PHI,M,SP,9999
W ( 4/15),Gabriel Sosa RP | SEA,M,RP,9999
W ( 4/15),Wily Peralta RP | PIT,M,RP,9999
W ( 4/15),Ben Hecht RP | CHC,M,RP,9999
W ( 4/15),Parker Mushinski RP | CLE,M,RP,9999
W ( 4/15),Jacob DeLabio RP | HOU,M,RP,9999
W ( 4/15),Corey Black SP | CHC,M,SP,9999
W ( 4/15),Logan Cozart RP | COL,M,RP,9999
Levittown Panthers,Javier Assad SP | CHC ,IL,SP,9999
W ( 4/15),Collin Kober RP | SEA,M,RP,9999
W ( 4/15),Drew Rom SP | STL ,IL,SP,9999
W ( 4/15),Dugan Darnell RP | COL,A,RP,9999
W ( 4/15),Mike Walsh RP | PIT,M,RP,9999
W ( 4/15),Trevor Richards RP | CHC,M,RP,9999
W ( 4/15),RJ Petit RP | DET,M,RP,9999
W ( 4/15),Nick Kuzia RP | DET,M,RP,9999
W ( 4/15),Carson Palmquist SP | COL,M,SP,9999
W ( 4/15),Kolby Allard SP | CLE,M,SP,9999
W ( 4/15),Gerardo Reyes RP | ATH,M,RP,9999
W ( 4/15),Yaqui Rivera RP | BAL,M,RP,9999
W ( 4/15),Bryan Dobzanski RP | STL,M,RP,9999
W ( 4/15),Branneli Franco SP | STL,M,SP,9999
W ( 4/15),Teddy Stankiewicz SP | BOS,M,SP,9999
W ( 4/15),Austin Smith RP | ATL,M,RP,9999
W ( 4/15),Jordan Geber RP | NYM,M,RP,9999
W ( 4/15),Edgar Barclay RP | NYY,M,RP,9999
W ( 4/15),Miguel Castro RP | HOU,M,RP,9999
W ( 4/15),Joe Kelly RP | LAD,A,RP,9999
W ( 4/15),Guillermo Zuniga RP | PHI,M,RP,9999
W ( 4/15),Evan Taylor RP | MIA,M,RP,9999
W ( 4/15),Matt Marsh RP | NYY,M,RP,9999
W ( 4/15),Edgardo Henriquez RP | LAD ,IL,RP,9999
W ( 4/15),Thomas Farr SP | CIN,M,SP,9999
W ( 4/15),Hunter Smith RP | BOS,M,RP,9999
W ( 4/15),Jordany Ventura SP | NYY,M,SP,9999
W ( 4/15),Andrew Alvarez RP | WAS,M,RP,9999
W ( 4/15),Noah Skirrow RP | PHI,M,RP,9999
W ( 4/15),Williams Ramirez RP | MIN,M,RP,9999
W ( 4/15),Braeden Ogle RP | PIT,M,RP,9999
W ( 4/15),Ryan Doolittle RP | ATH,M,RP,9999
Iowa Cubs,Tony Gonsolin SP | LAD ,IL,SP,9999
W ( 4/15),Jake Pilarski RP | LAD,M,RP,9999
W ( 4/15),J.B. Bukauskas RP | MIL ,IL,RP,9999
W ( 4/15),Dylan Bice RP | MIA,M,RP,9999
W ( 4/15),Lance Lynn SP | STL,A,SP,9999
W ( 4/15),Raymond Kerr RP | ATL ,IL,RP,9999
W ( 4/15),Scott Effross RP | NYY ,IL,RP,9999
W ( 4/15),Drew Parrish SP | CIN,M,SP,9999
W ( 4/15),Troy Melton SP | DET,M,SP,9999
W ( 4/15),Cory Abbott RP | SEA,M,RP,9999
W ( 4/15),Jon Heasley RP | CHW,M,RP,9999
W ( 4/15),Christian Mejias RP | MIL,M,RP,9999
W ( 4/15),William Dion SP | CLE,M,SP,9999
W ( 4/15),Andrew Sopko RP | LAD,M,RP,9999
W ( 4/15),Chris Muller RP | TB,M,RP,9999
W ( 4/15),Noel Vela SP | SD,M,SP,9999
W ( 4/15),Zander Mueth SP | PIT,M,SP,9999
W ( 4/15),Dionys Rodriguez SP | STL,M,SP,9999
W ( 4/15),Joe Barlow RP | TEX,M,RP,9999
W ( 4/15),T.J. Brock RP | TOR ,M,RP,9999
W ( 4/15),Trey Nielsen SP | STL,M,SP,9999
Richmond Hippies,"DL Hall RP,SP | MIL ",IL,"RP,SP",9999
W ( 4/15),Nick Jones RP | LAA,M,RP,9999
W ( 4/15),Yeudy Garcia SP | PIT,M,SP,9999
W ( 4/15),Ty Floyd SP | CIN,M,SP,9999
W ( 4/15),Bryce Hubbart RP | CIN,M,RP,9999
W ( 4/15),Troy Taylor RP | SEA ,IL,RP,9999
W ( 4/15),Ryan Cook RP | TOR,M,RP,9999
W ( 4/15),Austin Mason RP | ARI,M,RP,9999
W ( 4/15),Danny Dopico RP | CHW,M,RP,9999
W ( 4/15),Denny Roman RP | PIT,M,RP,9999
W ( 4/15),Jose Corniell SP | TEX ,M,SP,9999
W ( 4/15),Kurt Hoekstra RP | ATL,M,RP,9999
W ( 4/15),M.D. Johnson SP | MIA,M,SP,9999
W ( 4/15),Miguel Rosario RP | PIT,M,RP,9999
W ( 4/15),Ryan Hawks RP | SEA,M,RP,9999
W ( 4/15),Bryan Harper RP | WAS,M,RP,9999
W ( 4/15),Brandon Gold RP | COL,M,RP,9999
W ( 4/15),Lucas Luetge RP | BOS,M,RP,9999
W ( 4/15),Blake Rivera SP | SF,M,SP,9999
W ( 4/15),Wander Suero RP | ATL,M,RP,9999
W ( 4/15),Jacob Heatherly SP | CIN,M,SP,9999
W ( 4/15),Carlos Rodriguez SP | MIL,M,SP,9999
W ( 4/15),Andrew Suarez RP | BAL,M,RP,9999
W ( 4/15),Jake Cosart RP | BOS,M,RP,9999
W ( 4/15),Mitch Bratt SP | TEX,M,SP,9999
W ( 4/15),Pedro Rodriguez RP | SF,M,RP,9999
W ( 4/15),Ian Mejia SP | ATL,M,SP,9999
W ( 4/15),Marco Gonzales SP | PIT,A,SP,9999
W ( 4/15),Drew Carlton RP | SD,M,RP,9999
W ( 4/15),TJ Shook RP | NYM,M,RP,9999
W ( 4/15),Mitchell Stumpo RP | ARI,M,RP,9999
W ( 4/15),Kyle Amendt RP | ARI,M,RP,9999
W ( 4/15),Carter Spivey SP | CLE,M,SP,9999
W ( 4/15),John Matthews RP | ARI,M,RP,9999
W ( 4/15),Owen Hall SP | DET,M,SP,9999
W ( 4/15),John Gavin RP | SF,M,RP,9999
W ( 4/15),Brandon Leibrandt RP | NYY,M,RP,9999
W ( 4/15),Colton Eastman RP | PHI,M,RP,9999
W ( 4/15),Ray Gaither RP | HOU ,IL,RP,9999
W ( 4/15),Gabriel Agostini RP | WAS,M,RP,9999
W ( 4/15),Will Morris RP | PHI,M,RP,9999
W ( 4/15),Chris Kean RP | NYY,M,RP,9999
W ( 4/15),Nolan Blackwood RP | MIN,M,RP,9999
W ( 4/15),Andy Beltre RP | MIA,M,RP,9999
W ( 4/15),Jackson McClelland RP | TOR,M,RP,9999
W ( 4/15),Keyshawn Askew RP | TB,M,RP,9999
W ( 4/15),Julio Frias RP | ARI,M,RP,9999
W ( 4/15),"Alex Faedo RP,SP | TB ",IL,"RP,SP",9999
W ( 4/15),Keith Couch SP | BOS,M,SP,9999
W ( 4/15),Eric Orze RP | TB,M,RP,9999
W ( 4/15),Eric Torres RP | LAA,M,RP,9999
W ( 4/15),Cory Lewis SP | MIN,M,SP,9999
W ( 4/15),Aaron Fossas RP | MIN,M,RP,9999
W ( 4/15),Antonio Menendez RP | TB,M,RP,9999
W ( 4/15),Brayan Medina SP | MIN,M,SP,9999
W ( 4/15),Jack Little SP | LAD,M,SP,9999
W ( 4/15),Jonathan Bowlan SP | KC,M,SP,9999
W ( 4/15),Seth Mayberry RP | SD,M,RP,9999
W ( 4/15),Yilber Diaz SP | ARI,M,SP,9999
W ( 4/15),Bryce Tassin RP | DET,M,RP,9999
W ( 4/15),Carter Rustad SP | BAL,M,SP,9999
W ( 4/15),Mark Montgomery RP | BOS,M,RP,9999
W ( 4/15),Garrett Farmer RP | BAL,M,RP,9999
W ( 4/15),Anfernee Benitez RP | ARI,M,RP,9999
W ( 4/15),Michael Matuella RP | TEX,M,RP,9999
W ( 4/15),Landon Harper RP | ATL,M,RP,9999
W ( 4/15),Daniel Duarte RP | MIN ,IL,RP,9999
W ( 4/15),Sam Street RP | PIT,M,RP,9999
W ( 4/15),Joshua Torres RP | NYM,M,RP,9999
W ( 4/15),Matt Pierpont RP | COL,M,RP,9999
W ( 4/15),Rio Gomez RP | BOS,M,RP,9999
W ( 4/15),Zach Jacobs RP | CLE,M,RP,9999
W ( 4/15),Nick Garcia SP | PIT,M,SP,9999
W ( 4/15),Noah Denoyer RP | BAL,M,RP,9999
W ( 4/15),Tom Cosgrove RP | SD ,M,RP,9999
W ( 4/15),Jacob Brentz RP | TB,M,RP,9999
W ( 4/15),Deivi Garcia RP | MIL,M,RP,9999
W ( 4/15),Tommy Romero SP | SF,M,SP,9999
W ( 4/15),Osiel Rodriguez RP | NYY,M,RP,9999
W ( 4/15),James Hicks RP | HOU,M,RP,9999
Centreville Blue Sox,George Klassen SP | LAA,M,SP,9999
W ( 4/15),Bayden Root RP | MIL,M,RP,9999
W ( 4/15),Francis Pena RP | SD,M,RP,9999
W ( 4/15),Owen Kellington SP | PIT ,M,SP,9999
W ( 4/15),Dylan File SP | SEA,M,SP,9999
W ( 4/15),Chris Anderson SP | LAD,M,SP,9999
W ( 4/15),Ian McKinney RP | SEA,M,RP,9999
W ( 4/15),Anthony Maldonado RP | ATH,M,RP,9999
W ( 4/15),Taylor Clarke RP | MIL,A,RP,9999
W ( 4/15),Matt Seelinger RP | DET,M,RP,9999
W ( 4/15),Raymond Burgos RP | SF,M,RP,9999
W ( 4/15),Brendan Beck SP | NYY,M,SP,9999
W ( 4/15),Tyler Jay RP | MIL,M,RP,9999
W ( 4/15),Peyton Pallette RP | CHW,M,RP,9999
W ( 4/15),Aaron Brooks SP | ATH,M,SP,9999
W ( 4/15),Zack Plunkett RP | LAD,M,RP,9999
W ( 4/15),Hunter Stanley RP | CLE,M,RP,9999
W ( 4/15),Connor Sadzeck RP | MIN,M,RP,9999
W ( 4/15),Corbin Clouse RP | ATL,M,RP,9999
W ( 4/15),Tommy Nance RP | TOR,A,RP,9999
W ( 4/15),Tyler Beede RP | CLE,A,RP,9999
W ( 4/15),Ryan Brinley RP | WAS,M,RP,9999
W ( 4/15),Alex Cornwell SP | STL,M,SP,9999
W ( 4/15),Cole McDonald RP | HOU,M,RP,9999
W ( 4/15),Aaron Ashby RP | MIL ,IL,RP,9999
W ( 4/15),Connor Overton SP | NYM,M,SP,9999
W ( 4/15),Camden Minacci RP | LAA,M,RP,9999
W ( 4/15),Carson Hobbs RP | LAD,M,RP,9999
W ( 4/15),Jacob Bresnahan SP | SF,M,SP,9999
W ( 4/15),Daniel Mengden RP | KC,M,RP,9999
W ( 4/15),Riley Martin RP | CHC,M,RP,9999
W ( 4/15),Adam Miller RP | ARI,M,RP,9999
W ( 4/15),Cory Taylor SP | SF,M,SP,9999
W ( 4/15),R.J. Dabovich RP | SF ,M,RP,9999
W ( 4/15),Matt Manning SP | DET,M,SP,9999
W ( 4/15),Charlie Shirek SP | CHW,A,SP,9999
W ( 4/15),Zach Fruit RP | BAL,M,RP,9999
W ( 4/15),T.J. Sikkema SP | KC,M,SP,9999
W ( 4/15),Blade Tidwell SP | NYM,M,SP,9999
W ( 4/15),Adam Mazur SP | MIA,M,SP,9999
W ( 4/15),Phil Fox RP | CHW,M,RP,9999
W ( 4/15),Mario Sanchez RP | MIN,M,RP,9999
W ( 4/15),Johnathan Lavallee RP | TOR,M,RP,9999
W ( 4/15),Barret Loux SP | CHC,M,SP,9999
W ( 4/15),Raul Brito RP | SD,M,RP,9999
W ( 4/15),Jackson Humphries SP | CLE,M,SP,9999
W ( 4/15),Kannon Kemp SP | SD ,M,SP,9999
W ( 4/15),Nick Nelson RP | PHI,M,RP,9999
W ( 4/15),Esmerling De La Rosa RP | MIA,M,RP,9999
W ( 4/15),Justin Garza RP | SF,M,RP,9999
W ( 4/15),Michael Byrne RP | CIN,M,RP,9999
W ( 4/15),Marco Raya SP | MIN,M,SP,9999
W ( 4/15),Cam Sanders RP | PIT,M,RP,9999
W ( 4/15),Ian Oxnevad SP | STL,M,SP,9999
W ( 4/15),Jonathan Holder RP | TEX,M,RP,9999
W ( 4/15),Michael Forret SP | BAL,M,SP,9999
W ( 4/15),Landen Maroudis SP | TOR ,M,SP,9999
W ( 4/15),Ryan Och RP | SD,M,RP,9999
W ( 4/15),Ben Vespi SP | BAL,M,SP,9999
W ( 4/15),Kirby Bellow RP | ARI,M,RP,9999
W ( 4/15),Ryan Miller RP | DET,M,RP,9999
W ( 4/15),Taylor Grover RP | BAL,M,RP,9999
W ( 4/15),Andrew Lindsey SP | TB ,M,SP,9999
Richmond Hippies,Michael Kopech RP | LAD ,IL,RP,9999
Iowa Cubs,Jackson Ferris SP | LAD,M,SP,9999
W ( 4/15),Max Bain SP | CHC,M,SP,9999
W ( 4/15),Javy Guerra RP | TB,A,RP,9999
W ( 4/15),Joe Nahas RP | CHC,M,RP,9999
W ( 4/15),Joe Jimenez RP | ATL ,IL,RP,9999
W ( 4/15),Ian Bedell SP | STL,M,SP,9999
W ( 4/15),Rich Hill RP | BOS,A,RP,9999
Midlothian DeadHeads,Kyle Bradish SP | BAL ,IL,SP,9999
W ( 4/15),JT Chargois RP | TEX,M,RP,9999
W ( 4/15),Evan Miller RP | SD,M,RP,9999
W ( 4/15),Jose Martinez SP | LAD,M,SP,9999
W ( 4/15),Jackson Stephens RP | ATL,M,RP,9999
W ( 4/15),Jared Lakind RP | PIT,M,RP,9999
W ( 4/15),Joey Krehbiel RP | TB,M,RP,9999
W ( 4/15),Dalvinson Reyes SP | BOS,M,SP,9999
W ( 4/15),Nabil Crismatt RP | PHI,M,RP,9999
W ( 4/15),Will Lamb RP | CHW,M,RP,9999
